Unnamed: 0,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price
274,40.68806,-73.93736,Private room in rental unit,Private room,1,2.5,2.5 shared baths,1.0,1.0,34.0
275,40.86457,-73.92214,Private room in condo,Private room,1,2.0,2 shared baths,1.0,1.0,34.0
276,40.68622,-73.95257,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,34.0
277,40.86608,-73.92436,Private room in condo,Private room,2,2.0,2 shared baths,1.0,1.0,34.0
278,40.69217,-73.92387,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,34.0
279,40.7463,-73.89296,Private room in townhouse,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
280,40.83031746,-73.82809952,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,35.0
281,40.68693,-73.87378,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,35.0
282,40.6951,-73.94558,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
283,40.75489,-73.8183,Shared room in home,Shared room,1,0.0,0 shared baths,1.0,1.0,35.0
284,40.69776,-73.92021,Private room in serviced apartment,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
285,40.86754,-73.85472,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
286,40.82432,-73.93818,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
287,40.8666,-73.90061,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
288,40.67601,-73.98216,Private room in loft,Private room,1,1.5,1.5 baths,1.0,2.0,35.0
289,40.86455,-73.90141,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,1.0,35.0
290,40.68863,-73.94366,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,1.0,35.0
291,40.61554,-73.95326,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,35.0
292,40.73737115,-73.81343488,Private room in home,Private room,1,1.0,1 bath,1.0,0.0,35.0
293,40.65247,-73.95622,Private room in rental unit,Private room,1,2.0,2 shared baths,4.0,1.0,35.0
294,40.7984894,-73.94377743,Shared room in rental unit,Shared room,1,2.0,2 shared baths,1.0,1.0,35.0
295,40.6959937,-73.91985632,Private room in rental unit,Private room,1,1.0,1 shared bath,4.0,0.0,35.0
296,40.75037,-73.9782,Shared room in rental unit,Shared room,1,1.0,1 shared bath,1.0,1.0,35.0
297,40.64517,-73.94934,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
298,40.61514188,-73.95336645,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,35.0
299,40.69606832,-73.9204325,Private room in rental unit,Private room,1,1.0,1 shared bath,4.0,0.0,35.0
300,40.68858621,-73.91967856,Private room in rental unit,Private room,1,3.0,3 baths,1.0,1.0,35.0
301,40.77133,-73.90213,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
302,40.7512,-73.87821,Private room in townhouse,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
303,40.68907,-73.91798,Private room in serviced apartment,Private room,1,3.0,3 shared baths,1.0,1.0,35.0
304,40.684,-73.87843,Private room in home,Private room,1,2.0,2 shared baths,1.0,1.0,35.0
305,40.76597,-73.92489,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
306,40.82372,-73.94546,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
307,40.74764,-73.888,Private room in home,Private room,2,2.0,2 shared baths,1.0,1.0,35.0
308,40.82218,-73.94561,Private room in rental unit,Private room,1,3.5,3.5 shared baths,1.0,1.0,35.0
309,40.74463,-73.89393,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
310,40.80052375,-73.94232435,Shared room in rental unit,Shared room,1,2.0,2 shared baths,1.0,1.0,35.0
311,40.76708,-73.87297,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
312,40.74153,-73.89644,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
313,40.72491,-73.94396,Shared room in loft,Shared room,1,1.0,1 shared bath,1.0,1.0,35.0
314,40.74676907,-73.91731543,Private room in rental unit,Private room,1,5.0,5 baths,1.0,0.0,35.0
315,40.69053728,-73.94376698,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,0.0,35.0
316,40.67986,-73.90764,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
317,40.65102,-73.94562,Private room in home,Private room,1,1.0,1 bath,1.0,1.0,35.0
318,40.75262,-73.90537,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
319,40.67827527,-73.93817651,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
320,40.74294,-73.89639,Private room in townhouse,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
321,40.82655,-73.95098,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,35.0
322,40.71969214,-73.77403172,Private room in home,Private room,1,1.0,1 bath,5.0,1.0,35.0
323,40.74451,-73.89202,Private room in townhouse,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
324,40.62804,-73.9303,Private room in guest suite,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
325,40.86479791,-73.89953536,Private room in rental unit,Private room,2,0.5,Half-bath,1.0,1.0,35.0
326,40.80040855,-73.94381551,Shared room in rental unit,Shared room,1,2.0,2 shared baths,1.0,1.0,35.0
327,40.78531,-73.97311,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,35.0
328,40.67961,-73.91248,Private room in home,Private room,1,1.0,1 shared bath,1.0,2.0,35.0
329,40.74218,-73.82991,Private room in home,Private room,2,1.0,1 shared bath,1.0,2.0,35.0
330,40.76332,-73.98817,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,35.0
331,40.80016792,-73.94166973,Shared room in rental unit,Shared room,1,2.0,2 shared baths,1.0,1.0,35.0
332,40.72365,-73.94497,Shared room in loft,Shared room,1,1.0,1 shared bath,1.0,3.0,35.0
333,40.70853,-73.89866,Shared room in rental unit,Shared room,2,1.0,1 shared bath,1.0,1.0,35.0
334,40.75435,-73.8354,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
335,40.65754533,-73.94585952,Private room in rental unit,Private room,1,1.0,1 shared bath,4.0,0.0,35.0
336,40.70129,-73.90331,Private room in rental unit,Private room,1,2.0,2 baths,1.0,1.0,35.0
337,40.6975,-73.90089,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,1.0,35.0
338,40.84213,-73.94079,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,1.0,35.0
339,40.66268,-73.94768,Private room in rental unit,Private room,1,2.0,2 shared baths,4.0,0.0,35.0
340,40.62822302,-74.02525861,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,35.0
341,40.73623,-73.86243,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
342,40.70071245,-73.90357606,Private room in rental unit,Private room,1,2.0,2 baths,1.0,1.0,35.0
343,40.65713,-73.95116,Private room in serviced apartment,Private room,1,2.0,2 shared baths,4.0,0.0,35.0
344,40.74022,-73.87567,Private room in townhouse,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
345,40.68877,-73.95408,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
346,40.67975023,-73.94516286,Shared room in rental unit,Shared room,1,2.0,2 shared baths,1.0,2.0,35.0
347,40.75644,-73.83349,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,35.0
348,40.67225898,-73.93251238,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,0.0,35.0
349,40.67211791,-73.93391034,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,1.0,35.0
350,40.67245341,-73.93421973,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,0.0,35.0
351,40.59806,-73.77657,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,35.0
352,40.75469,-73.83494,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
353,40.68803,-73.86497,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
354,40.67286,-73.88812,Private room in home,Private room,1,1.0,1 shared bath,1.0,2.0,35.0
355,40.6712566,-73.8697709,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
356,40.59325,-73.95891,Private room in serviced apartment,Private room,1,2.0,2 shared baths,1.0,1.0,35.0
357,40.8509,-73.86054,Private room in home,Private room,1,1.5,1.5 shared baths,1.0,1.0,35.0
358,40.73018433,-73.8767104,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
359,40.75429,-73.83542,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
360,40.86427,-73.92149,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,1.0,35.0
361,40.75269,-73.82315,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
362,40.7566,-73.83353,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
363,40.65822,-73.76985,Shared room in rental unit,Shared room,2,1.0,1 shared bath,1.0,1.0,35.0
364,40.75451,-73.8354,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,35.0
365,40.70673204,-73.95050146,Shared room in rental unit,Shared room,1,2.0,2 shared baths,1.0,1.0,35.0
366,40.65971,-73.7715,Shared room in rental unit,Shared room,2,1.0,1 shared bath,1.0,1.0,35.0
367,40.68554,-73.81995,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
368,40.75485,-73.8333,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,35.0
369,40.75609,-73.83544,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,35.0
370,40.86415,-73.92373,Private room in townhouse,Private room,2,2.0,2 shared baths,1.0,1.0,35.0
371,40.89082589,-73.84067191,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,35.0
372,40.69110662,-73.93766838,Private room in rental unit,Private room,1,2.0,2 baths,1.0,0.0,35.0
373,40.68628,-73.95111,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
374,40.77163,-73.96153,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,35.0
375,40.68894,-73.91908,Private room in rental unit,Private room,3,1.0,1 bath,1.0,1.0,35.0
376,40.86585,-73.92283,Private room in condo,Private room,1,2.0,2 shared baths,1.0,1.0,35.0
377,40.68832,-73.91896,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,0.0,35.0
378,40.68769,-73.93039,Private room in townhouse,Private room,1,1.0,1 shared bath,1.0,1.0,35.0
379,40.65442,-73.95565,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,36.0
380,40.67413555,-73.93261426,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,0.0,36.0
381,40.70052,-73.94082,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,36.0
382,40.82239152,-73.93766686,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,36.0
383,40.68648,-73.94478,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,36.0
384,40.6867114,-73.94523236,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,36.0
385,40.8246,-73.93914,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,36.0
386,40.70055377,-73.94110873,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,36.0
387,40.64956,-73.95461,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,36.0
388,40.86078932,-73.92750769,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,36.0
389,40.74898,-73.97713,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,0.0,36.0
390,40.65018112,-73.95341423,Private room in rental unit,Private room,1,1.0,1 shared bath,4.0,1.0,36.0
391,40.69937,-73.91956,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
392,40.82255748,-73.93955199,Private room in townhouse,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
393,40.64993006,-73.95179201,Private room in rental unit,Private room,1,1.0,1 shared bath,4.0,0.0,36.0
394,40.6387015,-73.9403016,Private room in home,Private room,1,2.0,2 baths,4.0,4.0,36.0
395,40.6865,-73.94316,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,36.0
396,40.63326,-74.08332,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
397,40.82168,-73.9458,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
398,40.74063,-73.89442,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
399,40.68592,-73.94518,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,36.0
400,40.82203,-73.94563,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
401,40.82366,-73.94514,Private room in rental unit,Private room,1,1.5,1.5 shared baths,1.0,1.0,36.0
402,40.68474,-73.94372,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,36.0
403,40.6864,-73.94306,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,36.0
404,40.68666812,-73.94515756,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,36.0
405,40.68457,-73.9432,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,36.0
406,40.74377917,-73.89837194,Private room in townhouse,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
407,40.73994,-73.97945,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,36.0
408,40.74091575,-73.89323561,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
409,40.68805,-73.86669,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
410,40.68965,-73.86598,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
411,40.69619627,-73.94735746,Private room in rental unit,Private room,1,2.0,2 baths,1.0,1.0,36.0
412,40.63305,-73.89198,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,36.0
413,40.66634,-73.93287,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,36.0
414,40.66612,-73.93295,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,36.0
415,40.78328,-73.97485,Entire condo,Entire home/apt,2,1.0,1 bath,0.0,1.0,36.0
416,40.74121,-73.89288,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
417,40.74458,-73.89154,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
418,40.743,-73.89763,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,36.0
419,40.71921,-73.90569,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,36.0
420,40.58966,-73.97002,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,36.0
421,40.73644,-73.88033,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,36.0
422,40.74186,-73.89622,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,36.0
423,40.74329538,-73.89792717,Private room in townhouse,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
424,40.78554,-73.97399,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,36.0
425,40.76452,-73.98791,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,36.0
426,40.73810916,-73.88027609,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,36.0
427,40.74376,-73.8882,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,36.0
428,40.657994,-73.9460425,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,36.0
429,40.69809078,-73.90092788,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,0.0,36.0
430,40.65865951,-73.94600022,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,36.0
431,40.65662,-73.9446,Private room in rental unit,Private room,1,1.0,1 shared bath,4.0,1.0,36.0
432,40.65720864,-73.94558701,Private room in rental unit,Private room,1,1.0,1 shared bath,4.0,0.0,36.0
433,40.66410913,-73.94627637,Private room in rental unit,Private room,1,2.0,2 shared baths,4.0,0.0,36.0
434,40.81831,-73.88798,Private room in townhouse,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
435,40.69624129,-73.90079537,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,0.0,36.0
436,40.6797,-73.94468,Shared room in home,Shared room,2,2.0,2 shared baths,1.0,2.0,36.0
437,40.67424352,-73.93226307,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,1.0,36.0
438,40.6728342,-73.93237354,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,0.0,36.0
439,40.57811,-74.11,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
440,40.64996,-73.93706,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
441,40.67234013,-73.93286848,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,0.0,36.0
442,40.67287092,-73.93432575,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,0.0,36.0
443,40.67441543,-73.93376017,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,0.0,36.0
444,40.67436598,-73.93387891,Private room in rental unit,Private room,1,2.0,2 shared baths,5.0,1.0,36.0
445,40.57973,-74.11029,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
446,40.64257053,-73.92641321,Private room in bed and breakfast,Private room,2,2.0,2 baths,1.0,1.0,36.0
447,40.65937,-73.91036,Private room in rental unit,Private room,1,0.0,0 shared baths,1.0,2.0,36.0
448,40.59303537,-73.95855324,Private room in rental unit,Private room,1,2.0,2 baths,1.0,1.0,36.0
449,40.88825,-73.85908,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
450,40.70535,-73.95377,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
451,40.70913,-73.96635,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,36.0
452,40.74336,-73.89046,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,36.0
453,40.86475,-73.92176,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,1.0,36.0
454,40.86389,-73.92436,Private room in condo,Private room,1,2.0,2 shared baths,1.0,1.0,36.0
455,40.66189,-73.86599,Private room in home,Private room,1,1.5,1.5 shared baths,1.0,1.0,36.0
456,40.77194614,-73.9577943,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,36.0
457,40.68782612,-73.92683816,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,0.0,36.0
458,40.75642,-73.83337,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,36.0
459,40.68668,-73.93896,Private room in rental unit,Private room,1,2.5,2.5 baths,1.0,2.0,36.0
460,40.77877,-73.95469,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,36.0
461,40.77293,-73.95096,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,36.0
462,40.68768,-73.95262,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,36.0
463,40.77667,-73.94955,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,36.0
464,40.76270638,-73.96362518,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,36.0
465,40.77135,-73.95527,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,36.0
466,40.76232128,-73.93884075,Private room in home,Private room,1,1.0,1 bath,1.0,1.0,36.0
467,40.64329,-73.99742,Shared room in rental unit,Shared room,1,1.0,1 shared bath,1.0,1.0,36.0
468,40.69093,-73.92449,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,0.0,36.0
469,40.6929,-73.92589,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,0.0,36.0
470,40.69954,-73.73339,Private room in home,Private room,1,1.0,1 bath,1.0,1.0,36.0
471,40.57662463,-74.10681243,Private room in home,Private room,1,1.0,1 bath,1.0,0.0,36.0
472,40.86422,-73.92204,Private room in townhouse,Private room,2,2.5,2.5 shared baths,1.0,1.0,36.0
473,40.65403,-73.9611,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,37.0
474,40.65205,-73.96014,Private room in serviced apartment,Private room,1,1.0,1 shared bath,1.0,1.0,37.0
475,40.69437,-73.93235,Private room in rental unit,Private room,1,1.5,1.5 shared baths,1.0,1.0,37.0
476,40.65382,-73.95044,Private room in serviced apartment,Private room,1,2.0,2 shared baths,4.0,1.0,37.0
